,Item Name,ItemID,Sale Price,Customer Ratings,Number of Reviews,Offer Type,Department,Shipping Rate,Normal Shipping,Marketplace
4341,"Duck Brand Shrink Window Kit, Extra Large Patio Door",15077940,7.47,3.949,39,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4342,"Duck MAX Heavy-Duty Shrink Film Window Kit, Indoor, 3 Pack",21950036,8.86,4.626,139,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4343,"Duck Brand Foam Socket Sealers insulation, 24pk",16879751,2.88,4.73,37,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4344,"Duck Brand Foam Weatherstrip Seal, 2pk",17133825,3.26,4.3,10,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4345,"Duck MAX Heavy-Duty Shrink Film Window Kit, Extra Large Patio Door",26977958,13.86,4.471,34,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4346,"Duck Brand Heavy-Duty Weatherstrip Seal - Medium Gap, .38 in. x .25 in. x 17 ft.",17133813,4.88,4.579,19,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4347,Stalwart 8-Piece Wireless Mini Window Security System Alarm Set,38350918,12.95,3.727,11,ONLINE_ONLY,Home Improvement,5.99,True,False
4348,Trademark Driveway Patrol Infrared Wireless Home Security Alarm System,15603354,17.04,3.225,151,ONLINE_ONLY,Home Improvement,5.99,True,False
4349,SimpliSafe Prime Home Security Kit,47884164,379.18,5.0,1,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4350,All-Pro 65-Watt Metallic Outdoor Fluorescent Security Wall and Area Light with Dusk to Dawn Photocell Sensor,21802550,35.78,4.714,7,ONLINE_ONLY,Home Improvement,0.0,True,False
4351,"GE Personal Security Window/Door Alarm, 4 pack",25900018,18.84,4.194,31,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4352,Trademark Driveway Patrol Infrared Wireless Home Security Alarm System,15603354,17.04,3.225,151,ONLINE_ONLY,Home Improvement,5.99,True,False
4353,SABRE Wireless Home Security Burglar Alarm Set - Includes LOUD 120 dB Keypad Alarm with Three Additional Door/Window Alarms - DIY EASY Installation,46380814,22.99,5.0,1,ONLINE_ONLY,Home Improvement,5.99,True,False
4354,"GE Personal Security Window/Door Alarm, 2-pack",16561504,9.84,4.383,60,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4355,First Alert CO605 Carbon Monoxide Plug-In Alarm with Battery Backup,5639995,22.72,4.559,93,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4356,First Alert CO615 Dual-Power Carbon Monoxide Plug-In Alarm with Battery Backup and Digital Display,10099177,30.69,4.505,109,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4357,"Kidde Battery-Powered Carbon Monoxide Detector, 2 Aa Batteries",16930276,16.84,4.396,48,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4358,First Alert CO400 Battery-Powered Carbon Monoxide Detector,10099176,18.23,4.205,122,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4359,First Alert PC900V Low Profile Combination Smoke & Carbon Monoxide Alarm,36808445,46.32,1.0,2,ONLINE_ONLY,Home Improvement,0.0,True,False
4360,"First Alert COBATT-6 Carbon Monoxide Alarm, Battery Powered, 6-Pack",17012506,85.8,3.5,6,ONLINE_ONLY,Home Improvement,0.0,True,False
4361,Eveready LED Economy Flashlight,38752870,4.47,4.737,19,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4362,"Ozark Trail 6 LED Aluminum Flashlight, 10-Pack",38763652,9.82,4.75,48,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4363,Eveready Economy LED Flashlight,50033830,2.47,3.667,9,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4364,As Seen on TV Atomic Beam Tactical Grade LED Flashlight,54245579,17.39,4.324,71,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4365,"Rayovac LED 2D Rubber Flashlight, 3-Pack, BRSLED3PK-B",22086102,9.42,4.242,33,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4366,Ozark Trail 6-Piece Led Flashlight and Penlight and Headlamp Combo,51095001,9.82,4.667,12,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4367,"Ozark Trail Flashlight, 250 Lumens",49840415,14.97,4.8,10,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4368,Rayovac Value Bright Glow in the Dark Flashlight with Battery,19417478,6.66,4.602,83,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4369,Meridian Great Value 4-Pack LED Automatic Night Light,26135731,5.96,4.62,113,ONLINE_AND_STORE,Home,5.99,True,False
4370,"GE Automatic LED Half Moon Night Light, 2-Pack, 10202",47347537,6.99,4.429,7,ONLINE_ONLY,Home,5.99,True,False
4371,GE Ultrabrite Motion Activated LED Night Light,46438997,7.97,4.706,17,ONLINE_AND_STORE,Home,5.99,True,False
4372,"GE LED CoverLite Night Light, Tree of Life, 29846",49557486,6.97,4.75,8,ONLINE_AND_STORE,Home,5.99,True,False
4373,"GE LED CoverLite Night Light, Floral, Brushed Nickel, 29845",49557477,6.97,4.333,3,ONLINE_AND_STORE,Home,5.99,False,False
4374,"GE 4-in-1 Power Failure LED Night Light, 29679",576638344,10.7,5.0,1,ONLINE_AND_STORE,Home,5.99,False,False
4375,"Great Value Automatic Night Light, Daylight LED, 2 Count",23984428,4.65,4.3,10,ONLINE_AND_STORE,Home,5.99,True,False
4376,"Personal Alarm, LED Flashlight, Rip Cord Activation Safety Device Key Chain- Panic Alarm for Emergency, Self Defense Security by Stalwart - Black",698201102,5.19,5.0,1,ONLINE_ONLY,Home Improvement,5.99,True,False
4377,Firefield Volt 9 Million Volt Stun Gun,55109917,19.97,4.5,4,ONLINE_ONLY,Home Improvement,5.99,True,False
4378,GE Personal Security Keychain Alarm,16829867,5.99,2.25,8,ONLINE_ONLY,Home Improvement,5.99,True,False
4379,"First Alert 2087F-BD Waterproof and Fire-Resistant Bolt-Down Combination Safe, 0.94 Cubic Feet",21607723,99.8,4.404,104,ONLINE_AND_STORE,Home Improvement,0.0,False,False
4380,"SentrySafe 0.17 cu. ft. Waterproof Fire Chest, H0100",33353798,29.88,4.227,44,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4381,"SentrySafe 0.18 cu. ft. Fire Resistant Chest, 1200",21783247,19.89,4.408,292,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4382,"SentrySafe 0.66 cu. ft. Fire and Water-Resistant File Safe, FHW40100",36611908,70.51,4.609,92,ONLINE_ONLY,Home Improvement,0.0,False,False
4383,"Stalwart Premium Digital Steel Safe with Electronic Lock, 65-EN-20",28419927,39.99,4.213,61,ONLINE_ONLY,Home Improvement,0.0,True,False
4384,"SentrySafe 2 cu. ft. XX-Large Water/Fire Resisitant Safe, SFW205FWC",36611905,250.0,4.462,26,ONLINE_ONLY,Home Improvement,0.0,False,False
4385,SentrySafe Waterproof Fire File,37418362,53.51,4.25,68,ONLINE_ONLY,Home Improvement,0.0,False,False
4386,"Small New English Dictionary Hidden Secret Diversion Lock Box Book Safe, Red, 2.1875 x 4.625 x 7.125-inch",815586338,9.94,5.0,1,ONLINE_ONLY,Home Improvement,5.99,True,False
4387,Peerless Stainless Steel Pulldown Kitchen Faucet,47374005,98.0,4.364,11,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4388,Peerless Chrome Pulldown Kitchen Faucet,47374491,88.0,4.667,6,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4389,"Peerless Single Handle Kitchen Faucet with Single Lever Control, Chrome",37669075,34.95,4.5,10,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4390,"Peerless Two-Handle Kitchen Faucet with Side-Sprayer, Chrome, #P299575LF-W",37669072,59.97,4.25,32,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4391,LDR™ Kitchen Single Handle with Pull-Out Spout Faucet,15540648,38.32,3.31,29,ONLINE_ONLY,Home Improvement,0.0,True,False
4392,"Peerless Two-Handle Kitchen Faucet with Side Sprayer, Chrome, #P225LF-W",37669067,34.97,4.357,15,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4393,"KILZ Interior/Exterior Masonry, Stucco & Brick Flat Paint, 1 Gallon",110083854,19.92,5.0,17,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4394,"KILZ Interior/Exterior Masonry, Stucco & Brick Flat Paint, 1 Gallon",163336706,19.92,5.0,17,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4395,Dap 12140 .5-Pint Fast'N Final Spackling Interior and Exterior,17243983,3.97,3.167,6,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4396,"KILZ SELECT LOOK Interior/Exterior Satin Paint & Primer in One, Platinum Ring, 1 Gallon",47050402,25.99,4.667,9,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4397,"Glidden Pre Mixed Ready To Use, Interior Paint and Primer, Granite Grey, Eggshell Finish, 1 Gallon",45297739,19.76,4.429,70,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4398,Shur-Line All Paints & Stains Edger Molding & Trim,20934656,3.62,4.182,11,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4399,"Wagner Flexio 890 Hvlp Paint Sprayer, 8.4 Gph",38664677,157.45,4.375,24,ONLINE_ONLY,Home Improvement,0.0,True,False
4400,Wagner 0417005D Control Spray Power Paint Sprayer,14895587,57.26,3.794,63,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4401,"""Linzer Premium Quality Paint Brush, Angle Sash, 1.5""""""",17165818,5.52,4.5,2,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4402,"""Linzer Best 2"""" Angle Professional Paint Brush""",17165819,6.19,4.667,3,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4403,Linzer Artist Brushes 5 ct Pack,17165830,3.87,2.5,6,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4404,"""Linzer Premium Quality Paint Brush, Angle Sash, 2.5""""""",17165820,6.88,3.667,3,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4405,Zinsser Mold Killing Primer Quart,43380441,10.84,4.25,4,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4406,"KILZ Stainblocking Interior Ceiling Paint and Primer in One, Flat White",55687699,38.94,4.984,126,ONLINE_ONLY,Home Improvement,0.0,False,False
4407,"Krylon Dual Superbond Paint + Primer Satin Black Spray Paint, 12-Oz",17472666,4.42,2.667,6,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4408,Rust Oleum Bulls Eye 1-2-3 Latex Primer,20512768,7.54,3.0,4,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4409,"Kilz Max Water-Based Primer, Interior, White, 1 Gallon",38754921,34.78,4.839,93,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4410,"KILZ SELECT LOOK Interior/Exterior Satin Paint & Primer in One, Country White, 1 Gallon",47049650,16.2,4.111,9,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4411,"Rust-Oleum Specialty Countertop Coating Cobblestone, Quart",19395292,25.96,1.75,4,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4412,Giani Countertop Paint Kit,53997673,79.95,4.818,11,ONLINE_ONLY,Home Improvement,0.0,False,False
4413,"FolkArt Chalkboard Multi-Surface Paint by Plaid, Black - Black, 16 oz.",45628722,8.97,5.0,1,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4414,"FolkArt Home Decor Chalk Paint, 8oz",40507383,8.1,5.0,1,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4415,"Rust-Oleum American Accents Ultra Cover 2X Semi-Gloss White Spray Paint and Primer in 1, 12 oz",37326861,3.86,5.0,3,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4416,"Rust-Oleum Universal All Surface Metallic Aged Copper Spray Paint and Primer in 1, 11 oz",48810211,6.48,4.333,3,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4417,"Rust-Oleum American Accents Ultra Cover 2X Gloss Berry Pink Spray Paint and Primer in 1, 12 oz",37326882,3.86,4.5,2,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4418,"Rust-Oleum American Accents Ultra Cover 2X Gloss Seaside Spray Paint and Primer in 1, 12 oz",37326859,3.86,4.2,5,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4419,"Rust-Oleum American Accents Ultra Cover 2X Gloss Real Orange Spray Paint and Primer in 1, 12 oz",37326884,3.86,5.0,2,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4420,"Rust-Oleum American Accents Ultra Cover 2X Semi-Gloss Black Spray Paint and Primer in 1, 12 oz",37326862,3.86,5.0,2,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4421,"Rust-Oleum Universal All Surface Hammered Silver Spray Paint and Primer in 1, 12 oz",21078735,6.48,3.5,2,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4422,"Rust-Oleum Universal All Surface Hammered Dark Bronze Spray Paint and Primer in 1, 12 oz",43380442,6.48,4.333,9,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4423,"Rust-Oleum American Accents Ultra Cover 2X Gloss Key Lime Spray Paint and Primer in 1, 12 oz",37326886,3.86,4.667,3,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4424,"Rust-Oleum Ultimate Wood Stain Half-Pint, Dark Walnut",48810182,5.38,5.0,1,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4425,"Rust-Oleum Ultimate Wood Stain Half-Pint, American Walnut",48810175,5.38,5.0,1,ONLINE_AND_STORE,Home Improvement,5.99,False,False
4426,"Rust-Oleum Ultimate Wood Stain Quart, Kona",48810186,8.38,4.0,3,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4427,"Rust-Oleum Ultimate Wood Stain Half-Pint, Black Cherry",48810180,5.38,5.0,1,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4428,"Rust-Oleum Ultimate Wood Stain Half-Pint, Red Oak",48810177,3.62,3.0,1,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4429,"Rust-Oleum Ultimate Wood Stain Quart, Antique White",48810123,8.38,5.0,1,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4430,"Rust-Oleum Ultimate Wood Stain Quart, Black Cherry",48810197,8.38,5.0,3,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4431,RoomMates Wild Horses Peel and Stick Border,17203006,9.11,4.75,4,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4432,"Quick Dam Expanding Sandless Sandbag, 12 X 24 In., 6 Per Bag",23956110,27.94,4.1,10,ONLINE_ONLY,Home Improvement,5.99,False,False
4433,Kwickan Sand Bagger,30645129,9.99,2.5,2,ONLINE_ONLY,Home Improvement,5.99,False,False
4434,"ES Robbins Roll Guard Temporary Floor Protection Film for Carpet, 24 x 2400, Clear",52075310,58.16,5.0,1,ONLINE_ONLY,Home,0.0,True,False
4435,"Campbell Hausfeld Air Tool Kit, 62 count",12534873,95.0,4.167,24,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4436,California Air Tools 14 Piece Air Tool Accessory Kit,171745374,17.99,5.0,1,ONLINE_ONLY,Home Improvement,5.99,False,False
4437,California Air Tools 1P1060S Light & Quiet Air Compressor,539050176,109.0,5.0,2,ONLINE_ONLY,Home Improvement,0.0,False,False
4438,"CALIFORNIA AIR TOOLS Air Tank,Auxiliary,10 gal.,125 psi AUX10",152438333,54.0,4.667,3,ONLINE_ONLY,Home Improvement,0.0,False,False
4439,171 Pc. Mechanic's Tool Sets,26011213,117.44,5.0,2,ONLINE_ONLY,Home Improvement,0.0,True,False
4440,"""132 Pc. Mechanic's Tool Set, Chrome Vanadium, 3/16""""-3/4"""", 4mm-19mm, Metric/SAE""",26011210,74.85,5.0,1,ONLINE_ONLY,Home Improvement,0.0,False,False
4441,"Stalwart 130 Piece Hand Tool Set, Includes Hammer, Wrench Set, Screwdriver Set, Pliers",16890891,25.99,3.313,16,ONLINE_ONLY,Home Improvement,5.99,True,False
4442,"Household Hand Tools, Tool Set - 6 Piece by Stalwart, Set Includes â Hammer, Screwdriver Set, Pliers (Tool Kit for the Home, Office, or Car)",47085932,7.96,3.375,8,ONLINE_ONLY,Home Improvement,5.99,True,False
4443,"Household Hand Tools, Tool Set - 9 Piece by Stalwart, Set Includes â Adjustable Wrench, Screwdriver, Pliers (Tool Kit for the Home, Office, or Car)",47085613,15.09,5.0,1,ONLINE_ONLY,Home Improvement,5.99,True,False
4444,"Household Hand Tools, Tool Set - 15 Piece by Stalwart, Set Includes â Hammer, Wrench, Screwdriver, Pliers (Tool Kit for the Home, Office, or Car)",47085622,11.98,4.0,1,ONLINE_ONLY,Home Improvement,5.99,True,False
4445,Black & Decker 201-Piece Power Tool Accessory Set,21621636,24.88,4.769,26,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4446,BLACK+DECKER 20-Volt MAX Lithium Ion Cordless Drill with 44-Piece Project Kit,268673918,49.88,4.643,28,ONLINE_AND_STORE,Home Improvement,0.0,True,False
4447,Dremel 7300-N/5 4.8V MiniMite Cordless Rotary Tool,15173820,23.97,4.236,220,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4448,Black & Decker 201-Piece Power Tool Accessory Set,21621636,24.88,4.769,26,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4449,Dremel VRT1-1/5 Vacuum Powered Rotary Tool,44686683,34.98,2.333,6,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4450,"""BLACK+DECKER™ DR560 7 AMP 1/2"""" Corded Drill/Driver""",14971645,47.99,4.75,16,ONLINE_ONLY,Home Improvement,0.0,True,False
4451,Karcher Universal Surface Cleaner for Gas Pressure Washers,49962471,43.74,4.417,12,ONLINE_ONLY,Home Improvement,0.0,True,False
4452,Sun Joe SPX200E Electric Pressure Washer | 1350 PSI · 1.45 GPM · 10.0-Amp,457681767,55.99,4.813,16,ONLINE_ONLY,Home Improvement,0.0,False,False
4453,Powerstroke 2200 PSI Gas Pressure Washer,21584377,234.0,4.444,54,ONLINE_AND_STORE,Home Improvement,0.0,False,False
4454,"Karcher K3 Follow-Me Electric Power Pressure Washer with 4 Wheels, 1800 PSI, 1.3 GPM",38277717,142.99,4.589,185,ONLINE_ONLY,Home Improvement,0.0,True,False
4455,K���rcher - Accessory kit for pressure washer - for K���rcher K 5.600,21155998,34.14,4.59,39,ONLINE_ONLY,Home Improvement,5.99,True,False
4456,Generac 6923- 3100-PSI 2.4-GPM Axial Cam Pump Gas Pressure Washer,50690797,379.0,4.821,112,ONLINE_ONLY,Home Improvement,0.0,False,False
4457,"KOBLENZ HL 310 V 2,000PSI PRESSURE WASHER",46461789,82.41,3.875,8,ONLINE_ONLY,Home Improvement,0.0,True,False
4458,"""Stalwart Parts and Crafts Tiered-Storage Tool Box 18""""""",48174519,24.95,3.0,1,ONLINE_ONLY,Home Improvement,5.99,True,False
4459,"Olympia Tools 4 Drawer Hardware Organizer, 90-800",20998908,155.91,4.875,8,ONLINE_ONLY,Home Improvement,0.0,False,False
4460,IRWIN Tools Pro Bucket 56-Pocket Tool Storage Organizer,25467940,12.57,5.0,2,ONLINE_ONLY,Home Improvement,5.99,True,False
4461,H2O+ Cypress Countertop Water Filtration System,29157368,129.99,4.667,15,ONLINE_ONLY,Home Improvement,0.0,False,False
4462,H2O+ Pearl Countertop Water Filtration System,43334821,79.95,4.2,5,ONLINE_ONLY,Home Improvement,0.0,False,False
4463,"""Mainstays 48""""-84"""" Adjustable 5/8"""" Diameter White Finished Oval Tension Curtain Rod""",42489132,6.97,3.727,22,ONLINE_AND_STORE,Home,5.99,True,False
4464,"""Decopolitan 1"""" Pitted Ball Adjustable Curtain Rod, Antique Brass""",36919119,26.61,5.0,1,ONLINE_ONLY,Home,5.99,False,False
4465,"Millennium Shower Curtain Tension Rod, Bronze",16622978,24.99,4.143,35,ONLINE_ONLY,Home,5.99,True,False
4466,"""Wood Frame Adjustable Window Screen, 15"""" x 37""""""",20434386,6.96,4.217,46,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4467,"""Wood Frame Adjustable Window Screen, 10"""" x 37""""""",20434385,4.59,4.546,33,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4468,Saint-Gobain ADFORS Screen Curtain,17133587,13.84,1.0,2,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4469,"SCREENMEND 857101004532 Door and Window Screen,Fiberglass,PK2 G1804796",47385929,5.99,3.833,6,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4470,"Duck Brand Shrink Film Window Kit, Indoor, 10 Pack",17133826,10.94,4.402,122,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4471,"Duck MAX Heavy-Duty Shrink Film Window Kit, Extra Large Patio Door",26977958,13.86,4.471,34,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4472,"Duck Brand Shrink Film Indoor Window Kit, 5 Pack",17510819,7.47,4.32,50,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4473,"3M Outdoor Window Insulator Kit, 2 Window",38471504,9.23,4.0,4,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4474,"Duck Brand Shrink Window Kit, Extra Large Patio Door",15077940,7.47,3.949,39,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4475,Duck Brand Roll-On Outdoor Window Kit for Extra Large Windows and Patio Doors,15077899,13.86,2.933,30,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4476,"Duck Roll-On Window Kit Premium Insulating Film, 3 count",17133822,11.29,3.44,25,ONLINE_AND_STORE,Home Improvement,5.99,True,False
4477,"IRIS Easy Access Men's Plastic Shoe Storage Box, Clear",54515476,7.99,4.667,3,ONLINE_AND_STORE,Home,5.99,False,False
4478,Gorilla Gear G-Tac Assault Ultralight Safety Harness,45804682,38.62,3.0,2,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
4479,"Febreze Air Freshener, Bora Bora Waters, 17.6 Oz, 2 Ct",112993723,4.94,3.667,3,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4480,"Febreze SmallSpaces Linen & Sky Starter Kit Air Freshener (1 Count, 5.5 mL)",17243892,2.97,3.494,174,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4481,"Glade PlugIns Scented Oil Air Freshener Warmer, 2 warmers",37568632,2.28,3.532,188,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4482,"Renuzit Apple & Cinnamon Gel Air Freshener, 7 oz (Pack of 3)",15028893,2.76,4.441,68,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4483,"Glade Air Freshener, Clean Linen, 8.0 Oz.",29400156,1.48,2.098,112,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4484,"Glade Air Freshener, Crisp Waters, 8.0 Oz",29426277,1.48,3.417,48,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4485,"Glade Air Freshener, Hawaiian Breeze, 8.0 Oz.",29400157,1.48,2.365,52,ONLINE_AND_STORE,Household Essentials,5.99,True,False
4486,"Glade Cone Air Freshener, Radiant Berries, 6.0 Oz.",17209111,1.48,4.75,4,ONLINE_AND_STORE,Household Essentials,5.99,True,False
